player_id,player_name,team_side,team_name,x,y
986502,D. Escalante,home,Acassuso,4,49
2065619,L. Rey,home,Acassuso,83,13
2065619,L. Rey,home,Acassuso,61,27
2065619,L. Rey,home,Acassuso,36,26
2065619,L. Rey,home,Acassuso,48,10
2065619,L. Rey,home,Acassuso,48,32
2065619,L. Rey,home,Acassuso,57,39
2065619,L. Rey,home,Acassuso,21,9
2065619,L. Rey,home,Acassuso,30,11
2065619,L. Rey,home,Acassuso,78,36
2065619,L. Rey,home,Acassuso,61,30
2065619,L. Rey,home,Acassuso,58,6
2065619,L. Rey,home,Acassuso,66,34
2065619,L. Rey,home,Acassuso,88,92
992116,P. Pérez,home,Acassuso,55,83
992116,P. Pérez,home,Acassuso,44,82
992116,P. Pérez,home,Acassuso,97,70
992116,P. Pérez,home,Acassuso,98,75
992116,P. Pérez,home,Acassuso,18,86
992116,P. Pérez,home,Acassuso,46,90
992116,P. Pérez,home,Acassuso,75,71
992116,P. Pérez,home,Acassuso,79,78
992116,P. Pérez,home,Acassuso,81,82
992116,P. Pérez,home,Acassuso,31,79
2077670,M. Schlotthauer,home,Acassuso,14,36
2077670,M. Schlotthauer,home,Acassuso,89,36
2077670,M. Schlotthauer,home,Acassuso,97,4
2077670,M. Schlotthauer,home,Acassuso,89,77
2077670,M. Schlotthauer,home,Acassuso,79,70
1524040,N. P. Mediza,home,Acassuso,74,63
1182418,G. Canuto,away,Chaco For Ever,97,47
1182418,G. Canuto,away,Chaco For Ever,22,55
1182418,G. Canuto,away,Chaco For Ever,30,43
1182418,G. Canuto,away,Chaco For Ever,2,54
1182418,G. Canuto,away,Chaco For Ever,0,59
1182418,G. Canuto,away,Chaco For Ever,24,64
1182418,G. Canuto,away,Chaco For Ever,23,44
1182418,G. Canuto,away,Chaco For Ever,3,54
1182418,G. Canuto,away,Chaco For Ever,3,54
1182418,G. Canuto,away,Chaco For Ever,19,40
1182418,G. Canuto,away,Chaco For Ever,23,39
1182418,G. Canuto,away,Chaco For Ever,20,65
1182418,G. Canuto,away,Chaco For Ever,20,68
922459,A. Luque,away,Chaco For Ever,35,0
922459,A. Luque,away,Chaco For Ever,54,3
922459,A. Luque,away,Chaco For Ever,8,24
